anio_hecho,mes_hecho,fecha_hecho,hora_hecho,delito,categoria,sexo,edad,tipo_persona,calidad_juridica,competencia,anio_inicio,mes_inicio,fecha_inicio,hora_inicio,colonia_catalogo,colonia_hecho,alcaldia_hecho,municipio_hecho,latitud,longitud
2023,Enero,03/01/23,21:30:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,03/01/23,22:50:00,LOMAS DE SANTA FE II,ZEDEC SANTA FE,ALVARO OBREGON,CDMX,19.37835104,-99.25405115
2022,Diciembre,30/12/22,22:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,75,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,22:50:00,CENTRO III,CENTRO,CUAUHTEMOC,CDMX,19.43795899,-99.12639212
2023,Enero,01/01/23,14:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,51,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,22:54:00,SAN JOSE DE LOS CEDROS II,SAN JOSÉ DE LOS CEDROS,CUAJIMALPA DE MORELOS,CDMX,19.36402131,-99.28493588
2023,Enero,03/01/23,8:50:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,46,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,22:54:00,AVIACION CIVIL,AVIACIÓN CIVIL,VENUSTIANO CARRANZA,CDMX,19.41732497,-99.07817053
2023,Enero,03/01/23,20:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,19,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,22:55:00,SAN ANDRES (PBLO),SAN ANDRÉS,AZCAPOTZALCO,CDMX,19.49074868,-99.18587794
2023,Enero,03/01/23,20:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,22:55:00,SAN ANDRES (PBLO),SAN ANDRÉS,AZCAPOTZALCO,CDMX,19.49074868,-99.18587794
2022,Diciembre,31/12/22,23:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,30,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,22:59:00,PANTITLAN I,AGRÍCOLA PANTITLAN,IZTACALCO,CDMX,19.41921277,-99.06180452
2022,Diciembre,31/12/22,12:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,41,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:00:00,ROMA NORTE II,ROMA NORTE,CUAUHTEMOC,CDMX,19.42205055,-99.15682331
2023,Enero,03/01/23,21:58:00,NARCOMENUDEO POSESION SIMPLE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,03/01/23,23:00:00,SAN MIGUEL TEOTONGO II,SAN MIGUEL TEOTONGO,IZTAPALAPA,CDMX,19.34455595,-98.99287927
2023,Enero,03/01/23,3:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,23,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:04:00,PRO HOGAR I,PRO-HOGAR,AZCAPOTZALCO,CDMX,19.47474827,-99.15279463
2022,Diciembre,19/12/22,20:15:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,03/01/23,23:05:00,CIUDAD DE LOS DEPORTES,CIUDAD DE LOS DEPORTES,BENITO JUAREZ,CDMX,19.38568721,-99.17669105
2022,Noviembre,29/11/22,10:00:00,FALSIFICACION O ALTERACION Y USO INDEBIDO DE DOCUMENTOS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:05:00,ESCANDON I,ESCANDÓN I SECCIÓN,MIGUEL HIDALGO,CDMX,19.40635081,-99.18036953
2023,Enero,02/01/23,1:55:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,46,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:07:00,TORIELLO GUERRA,TORIELLO GUERRA,TLALPAN,CDMX,19.29166782,-99.16105762
2023,Enero,03/01/23,21:58:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:08:00,ATLAMPA,ATLAMPA,CUAUHTEMOC,CDMX,19.45785454,-99.1571027
2022,Diciembre,29/12/22,16:41:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,72,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:10:00,TLAXPANA,TLAXPANA,MIGUEL HIDALGO,CDMX,19.44064387,-99.16755962
2023,Enero,03/01/23,22:00:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:12:00,STA CRUZ ATOYAC,SANTA CRUZ ATOYAC,BENITO JUAREZ,CDMX,19.36683093,-99.16713047
2022,Febrero,06/02/22,9:35:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:14:00,SANTIAGO TEPALCATLALPAN (PBLO),SANTIAGO TEPALCATLALPAN,XOCHIMILCO,CDMX,19.24566315,-99.12339672
2023,Enero,03/01/23,17:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:14:00,LORENZO BOTURINI,LORENZO BOTURINI,VENUSTIANO CARRANZA,CDMX,19.41564465,-99.12420398
2021,Septiembre,06/09/21,12:00:00,FALSIFICACION O ALTERACION Y USO INDEBIDO DE DOCUMENTOS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:14:00,CHAPULTEPEC POLANCO (POLANCO),POLANCO,MIGUEL HIDALGO,CDMX,19.42980242,-99.19567287
2023,Enero,03/01/23,23:25:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,76,FISICA,VICTIMA,FUERO COMUN,2023,Enero,03/01/23,23:16:00,ROMA NORTE I,ROMA NORTE,CUAUHTEMOC,CDMX,19.41632443,-99.16577633
2023,Enero,02/01/23,12:20:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:17:00,VIADUCTO PIEDAD,VIADUCTO PIEDAD,IZTACALCO,CDMX,19.40317754,-99.12836328
2023,Enero,03/01/23,1:00:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:18:00,VILLA GUSTAVO A MADERO,VILLA GUSTAVO A. MADERO,GUSTAVO A. MADERO,CDMX,19.48216873,-99.11449984
2023,Enero,03/01/23,9:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:21:00,ROMA SUR II,ROMA SUR,CUAUHTEMOC,CDMX,19.40569095,-99.15543079
2022,Enero,03/01/22,11:50:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:24:00,SAN MIGUEL CHAPULTEPEC II,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,CDMX,19.41481074,-99.18289572
2023,Enero,02/01/23,9:05:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,49,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:26:00,PORTALES ORIENTE,PORTALES ORIENTE,BENITO JUAREZ,CDMX,19.3675636,-99.13894013
2023,Enero,02/01/23,9:05:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,03/01/23,23:26:00,PORTALES ORIENTE,PORTALES ORIENTE,BENITO JUAREZ,CDMX,19.3675636,-99.13894013
2023,Enero,03/01/23,13:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA,DELITO DE BAJO IMPACTO,Masculino,61,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:27:00,TORRES DE QUIROGA (U HAB),SALVADOR DÍAZ MIRÓN,GUSTAVO A. MADERO,CDMX,19.49007598,-99.09346437
2023,Enero,03/01/23,13:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,03/01/23,23:27:00,TORRES DE QUIROGA (U HAB),SALVADOR DÍAZ MIRÓN,GUSTAVO A. MADERO,CDMX,19.49007598,-99.09346437
2023,Enero,03/01/23,13:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,03/01/23,23:27:00,TORRES DE QUIROGA (U HAB),SALVADOR DÍAZ MIRÓN,GUSTAVO A. MADERO,CDMX,19.49007598,-99.09346437
2023,Enero,02/01/23,20:45:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:27:00,LOS OLIVOS,LOS OLIVOS,TLAHUAC,CDMX,19.30321925,-99.06166147
2023,Enero,03/01/23,8:00:00,ROBO DE OBJETOS A ESCUELA,DELITO DE BAJO IMPACTO,Masculino,44,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:29:00,SAN JUAN Y GUADALUPE TICOMAN (BARR),SAN JUAN Y GUADALUPE TICOMÁN,GUSTAVO A. MADERO,CDMX,19.52071595,-99.13209021
2023,Enero,03/01/23,21:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,46,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:29:00,SANTA BARBARA (BARR) I,SANTA BÁRBARA,IZTAPALAPA,CDMX,19.3611852,-99.10392836
2023,Enero,03/01/23,21:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,03/01/23,23:29:00,SANTA BARBARA (BARR) I,SANTA BÁRBARA,IZTAPALAPA,CDMX,19.3611852,-99.10392836
2023,Enero,02/01/23,9:08:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:31:00,LEGARIA,LEGARIA,MIGUEL HIDALGO,CDMX,19.45407723,-99.19251949
2023,Enero,03/01/23,18:00:00,DESPOJO,DELITO DE BAJO IMPACTO,Femenino,63,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:33:00,SAN FRANCISCO TLALNEPANTLA (PBLO),SAN FRANCISCO TLALNEPANTLA,XOCHIMILCO,CDMX,19.19621508,-99.11943264
2023,Enero,03/01/23,16:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,36,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:33:00,POPOTLA I,POPOTLA,MIGUEL HIDALGO,CDMX,19.45817928,-99.18106531
2023,Enero,02/01/23,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,50,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:33:00,AERONAUTICA MILITAR,AERONÁUTICA MILITAR,VENUSTIANO CARRANZA,CDMX,19.41776454,-99.11672652
2023,Enero,01/01/23,8:00:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:36:00,SAN ANTONIO TECOMITL (PBLO),CRUZTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,CDMX,19.20985013,-98.99983183
2023,Enero,03/01/23,1:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:38:00,CLUB DE GOLF MEXICO-SAN BUENAVENTURA,ISSFAM,TLALPAN,CDMX,19.27998997,-99.16083589
2023,Enero,03/01/23,15:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:38:00,PEDREGAL DE SN NICOLAS 1A SECC,PEDREGAL DE SAN NICOLÁS 1A SECCIÓN,TLALPAN,CDMX,19.29188396,-99.23654111
2020,Noviembre,03/11/20,12:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:40:00,JARDINES EN LA MONTAA,JARDINES EN LA MONTAÑA,TLALPAN,CDMX,19.30119931,-99.20599269
2023,Enero,02/01/23,1:15:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,25,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:40:00,TLALMILLE,TLALMILLE,TLALPAN,CDMX,19.25980064,-99.18582246
2022,Diciembre,31/12/22,5:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:43:00,ALVARO OBREGON,CHINAMPAC DE JUÁREZ,IZTAPALAPA,CDMX,19.37968026,-99.04130101
2022,Diciembre,31/12/22,5:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,03/01/23,23:43:00,ALVARO OBREGON,CHINAMPAC DE JUÁREZ,IZTAPALAPA,CDMX,19.37968026,-99.04130101
2022,Octubre,28/10/22,12:00:00,FRAUDE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,03/01/23,23:44:00,DEL VALLE I,DEL VALLE CENTRO,BENITO JUAREZ,CDMX,19.39904553,-99.16766524
2022,Diciembre,21/12/22,12:29:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,59,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:45:00,AMPLIACION MIGUEL HIDALGO 3A SECC,MIGUEL HIDALGO 4A SECCIÓN,TLALPAN,CDMX,19.27230305,-99.20604855
2022,Diciembre,01/12/22,12:00:00,ABUSO DE CONFIANZA,DELITO DE BAJO IMPACTO,Masculino,63,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:48:00,NARVARTE III,NARVARTE,BENITO JUAREZ,CDMX,19.39017559,-99.16128293
2023,Enero,02/01/23,6:24:00,ROBO DE VEHICULO DE PEDALES,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:51:00,XOCO,XOCO,BENITO JUAREZ,CDMX,19.35884075,-99.16782886
2022,Noviembre,07/11/22,11:41:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:54:00,ROMERO DE TERREROS (FRACC),BARRIO OXTOPULCO UNIVERSIDAD,COYOACAN,CDMX,19.34610251,-99.17718664
2023,Enero,03/01/23,11:45:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,03/01/23,23:55:00,LA PRECIOSA,LA PRECIOSA,AZCAPOTZALCO,CDMX,19.48787542,-99.19236513
2023,Enero,03/01/23,14:00:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:01:00,TLALPAN CENTRO,TLALPAN CENTRO II,TLALPAN,CDMX,19.28371705,-99.16525818
2023,Enero,03/01/23,8:00:00,SUSTRACCIÓN DE MENORES,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,04/01/23,0:02:00,LOS CIPRESES,LOS CIPRESES,COYOACAN,CDMX,19.32011962,-99.12800084
2023,Enero,03/01/23,12:00:00,ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,44,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:02:00,DM NACIONAL,SAN PEDRO EL CHICO,GUSTAVO A. MADERO,CDMX,19.47711103,-99.09376681
2022,Julio,25/07/22,16:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,5,FISICA,VICTIMA,FUERO COMUN,2023,Enero,04/01/23,0:09:00,MALVINAS MEXICANAS,MALVINAS MEXICANAS,GUSTAVO A. MADERO,CDMX,19.46891184,-99.06253286
2022,Diciembre,09/12/22,8:00:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:11:00,BOSQUES DE CHAPULTEPEC (POLANCO),POLANCO,MIGUEL HIDALGO,CDMX,19.43141283,-99.19033349
2023,Enero,03/01/23,8:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,04/01/23,0:14:00,SAN MIGUEL CHAPULTEPEC II,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,CDMX,19.41427141,-99.18433003
2023,Enero,03/01/23,3:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:15:00,GUADALUPE PROLETARIA,GUADALUPE PROLETARIA,GUSTAVO A. MADERO,CDMX,19.52188597,-99.1545327
2023,Enero,03/01/23,20:30:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Femenino,54,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:16:00,AVANTE,AVANTE,COYOACAN,CDMX,19.33238869,-99.14058745
2023,Enero,02/01/23,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:17:00,NUEVA ARGENTINA (ARGENTINA PONIENTE),ARGENTINA PONIENTE,MIGUEL HIDALGO,CDMX,19.45767405,-99.20808032
2023,Enero,03/01/23,NA,PERDIDA DE LA VIDA POR OTRAS CAUSAS,HECHO NO DELICTIVO,Masculino,28,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,04/01/23,0:19:00,EL CONTADERO,CONTADERO,CUAJIMALPA DE MORELOS,CDMX,19.34778115,-99.30242693
2023,Enero,03/01/23,15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:20:00,CENTRO VII,CENTRO,CUAUHTEMOC,CDMX,19.42676363,-99.12762545
2023,Enero,03/01/23,0:30:00,CORRUPCIÓN DE PERSONAS MENORES DE EDAD O PERSONAS QUE NO TENGAN CAPACIDAD PARA COMPRENDER EL SIGNIFICADO DEL HECHO O DE PERSONAS QUE NO TENGAN CAPACIDAD DE RESISTIR LA CONDUCTA,DELITO DE BAJO IMPACTO,Femenino,16,FISICA,VICTIMA,FUERO COMUN,2023,Enero,04/01/23,0:22:00,TLATILCO,TLATILCO,AZCAPOTZALCO,CDMX,19.45913411,-99.1630441
2023,Enero,03/01/23,17:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:22:00,INFONAVIT CULHUACAN ZONA 3 (U HAB),CULHUACÁN CTM SECCIÓN VII,COYOACAN,CDMX,19.32675515,-99.1195153
2023,Enero,03/01/23,5:55:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,36,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:25:00,ALGARIN,ALGARIN,CUAUHTEMOC,CDMX,19.40375013,-99.13811803
2022,Diciembre,30/12/22,3:59:00,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,34,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:28:00,7 DE JULIO,7 DE JULIO,VENUSTIANO CARRANZA,CDMX,19.42998134,-99.11431432
2023,Enero,02/01/23,16:00:00,ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA,ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA,Masculino,32,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:31:00,ASTURIAS,ASTURIAS,VENUSTIANO CARRANZA,CDMX,19.40446722,-99.12571263
2023,Enero,02/01/23,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:31:00,NUEVA ARGENTINA (ARGENTINA PONIENTE),ARGENTINA PONIENTE,MIGUEL HIDALGO,CDMX,19.45766393,-99.20808792
2022,Octubre,26/10/22,12:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:33:00,DOCTORES II,DOCTORES,CUAUHTEMOC,CDMX,19.42138333,-99.14997339
2022,Diciembre,30/12/22,6:12:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,40,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:35:00,CARMEN SERDAN,CARMEN SERDÁN,COYOACAN,CDMX,19.31955903,-99.10846129
2023,Enero,04/01/23,0:05:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,04/01/23,0:36:00,AMERICA,AMÉRICA,MIGUEL HIDALGO,CDMX,19.40508843,-99.20160189
2023,Enero,03/01/23,7:10:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,69,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:38:00,TLALPAN CENTRO,TLALPAN CENTRO II,TLALPAN,CDMX,19.28086301,-99.16659907
2022,Diciembre,30/12/22,4:30:00,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,47,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:39:00,CHINAMPAC DE JUAREZ I,CHINAMPAC DE JUÁREZ,IZTAPALAPA,CDMX,19.37467771,-99.05352233
2022,Diciembre,24/12/22,16:00:00,ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,25,FISICA,VICTIMA Y DENUNCIANTE,INCOMPETENCIAS,2023,Enero,04/01/23,0:44:00,NA,NA,FUERA DE CDMX,LA PAZ,NA,NA
2023,Enero,03/01/23,11:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,41,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:45:00,AGRICOLA ORIENTAL I,AGRÍCOLA ORIENTAL,IZTACALCO,CDMX,19.40680859,-99.07543236
2022,Noviembre,25/11/22,10:30:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,39,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:49:00,TABACALERA,TABACALERA,CUAUHTEMOC,CDMX,19.43550102,-99.15569991
2023,Enero,03/01/23,20:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,54,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:52:00,SAN LUCAS XOCHIMANCA (PBLO),SAN LUCAS XOCHIMANCA,XOCHIMILCO,CDMX,19.24435506,-99.10919816
2023,Enero,03/01/23,23:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:52:00,SANTA FE (U HAB),CRISTO REY,ALVARO OBREGON,CDMX,19.38842739,-99.2020325
2022,Diciembre,02/12/22,6:40:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:54:00,GRANJAS MEXICO I,GRANJAS MÉXICO,IZTACALCO,CDMX,19.39807235,-99.10804778
2022,Diciembre,30/12/22,9:00:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,04/01/23,0:56:00,GABRIEL HERNANDEZ (AMPL) II,AMPLIACIÓN GABRIEL HERNÁNDEZ,GUSTAVO A. MADERO,CDMX,19.50732632,-99.10512596
