fecha,tipo_ingreso,linea,ingreso
2022-10-14,QR/Validación,Línea 1,0.0
2022-10-14,QR/Validación,Línea 2,0.0
2022-10-14,QR/Validación,Línea 3,0.0
2022-10-14,QR/Validación,Línea 4,0.0
2022-10-14,QR/Validación,Línea 5,0.0
2022-10-14,QR/Validación,Línea 6,0.0
2022-10-14,QR/Validación,Línea 7,0.0
2022-10-14,QR/Validación,Línea 8,0.0
2022-10-14,QR/Validación,Línea 9,14975.0
2022-10-14,QR/Validación,Línea A,0.0
2022-10-14,QR/Validación,Línea B,0.0
2022-10-14,QR/Validación,Línea 12,0.0
2022-10-15,Boletos,Línea 1,302225.0
2022-10-15,Boletos,Línea 2,1182600.0
2022-10-15,Boletos,Línea 3,737490.0
2022-10-15,Boletos,Línea 4,183875.0
2022-10-15,Boletos,Línea 5,303750.0
2022-10-15,Boletos,Línea 6,132075.0
2022-10-15,Boletos,Línea 7,332800.0
2022-10-15,Boletos,Línea 8,550750.0
2022-10-15,Boletos,Línea 9,398350.0
2022-10-15,Boletos,Línea A,454150.0
2022-10-15,Boletos,Línea B,743725.0
2022-10-15,Boletos,Línea 12,0.0
2022-10-15,Recargas,Línea 1,525471.1
2022-10-15,Recargas,Línea 2,1986277.7
2022-10-15,Recargas,Línea 3,1632139.6
2022-10-15,Recargas,Línea 4,235713.0
2022-10-15,Recargas,Línea 5,484086.1
2022-10-15,Recargas,Línea 6,267909.5
2022-10-15,Recargas,Línea 7,840289.1
2022-10-15,Recargas,Línea 8,1197582.6
2022-10-15,Recargas,Línea 9,957800.0
2022-10-15,Recargas,Línea A,740616.1
2022-10-15,Recargas,Línea B,1131963.2
2022-10-15,Recargas,Línea 12,0.0
2022-10-15,Tarjetas,Línea 1,3900.0
2022-10-15,Tarjetas,Línea 2,3330.0
2022-10-15,Tarjetas,Línea 3,4245.0
2022-10-15,Tarjetas,Línea 4,315.0
2022-10-15,Tarjetas,Línea 5,1950.0
2022-10-15,Tarjetas,Línea 6,990.0
2022-10-15,Tarjetas,Línea 7,1110.0
2022-10-15,Tarjetas,Línea 8,2130.0
2022-10-15,Tarjetas,Línea 9,4980.0
2022-10-15,Tarjetas,Línea A,2355.0
2022-10-15,Tarjetas,Línea B,2610.0
2022-10-15,Tarjetas,Línea 12,0.0
2022-10-15,QR/Validación,Línea 1,0.0
2022-10-15,QR/Validación,Línea 2,0.0
2022-10-15,QR/Validación,Línea 3,0.0
2022-10-15,QR/Validación,Línea 4,0.0
2022-10-15,QR/Validación,Línea 5,0.0
2022-10-15,QR/Validación,Línea 6,0.0
2022-10-15,QR/Validación,Línea 7,0.0
2022-10-15,QR/Validación,Línea 8,0.0
2022-10-15,QR/Validación,Línea 9,14270.0
2022-10-15,QR/Validación,Línea A,0.0
2022-10-15,QR/Validación,Línea B,0.0
2022-10-15,QR/Validación,Línea 12,0.0
2022-10-16,Boletos,Línea 1,192400.0
2022-10-16,Boletos,Línea 2,717450.0
2022-10-16,Boletos,Línea 3,460865.0
2022-10-16,Boletos,Línea 4,113175.0
2022-10-16,Boletos,Línea 5,201625.0
2022-10-16,Boletos,Línea 6,86825.0
2022-10-16,Boletos,Línea 7,195950.0
2022-10-16,Boletos,Línea 8,341475.0
2022-10-16,Boletos,Línea 9,238800.0
2022-10-16,Boletos,Línea A,304950.0
2022-10-16,Boletos,Línea B,498425.0
2022-10-16,Boletos,Línea 12,0.0
2022-10-16,Recargas,Línea 1,327560.0
2022-10-16,Recargas,Línea 2,1211899.2
2022-10-16,Recargas,Línea 3,1065615.1
2022-10-16,Recargas,Línea 4,131543.0
2022-10-16,Recargas,Línea 5,322166.0
2022-10-16,Recargas,Línea 6,144681.0
2022-10-16,Recargas,Línea 7,427301.0
2022-10-16,Recargas,Línea 8,762217.7
2022-10-16,Recargas,Línea 9,588198.0
2022-10-16,Recargas,Línea A,497516.7
2022-10-16,Recargas,Línea B,848569.3
2022-10-16,Recargas,Línea 12,0.0
2022-10-16,Tarjetas,Línea 1,3000.0
2022-10-16,Tarjetas,Línea 2,5640.0
2022-10-16,Tarjetas,Línea 3,2550.0
2022-10-16,Tarjetas,Línea 4,285.0
2022-10-16,Tarjetas,Línea 5,1290.0
2022-10-16,Tarjetas,Línea 6,300.0
2022-10-16,Tarjetas,Línea 7,2100.0
2022-10-16,Tarjetas,Línea 8,2880.0
2022-10-16,Tarjetas,Línea 9,3090.0
2022-10-16,Tarjetas,Línea A,2220.0
2022-10-16,Tarjetas,Línea B,3255.0
2022-10-16,Tarjetas,Línea 12,0.0
2022-10-16,QR/Validación,Línea 1,0.0
2022-10-16,QR/Validación,Línea 2,0.0
2022-10-16,QR/Validación,Línea 3,0.0
2022-10-16,QR/Validación,Línea 4,0.0
2022-10-16,QR/Validación,Línea 5,0.0
2022-10-16,QR/Validación,Línea 6,0.0
2022-10-16,QR/Validación,Línea 7,0.0
2022-10-16,QR/Validación,Línea 8,0.0
2022-10-16,QR/Validación,Línea 9,6900.0
2022-10-16,QR/Validación,Línea A,0.0
2022-10-16,QR/Validación,Línea B,0.0
2022-10-16,QR/Validación,Línea 12,0.0
2022-10-17,Boletos,Línea 1,302650.0
2022-10-17,Boletos,Línea 2,1012225.0
2022-10-17,Boletos,Línea 3,830995.0
2022-10-17,Boletos,Línea 4,160375.0
2022-10-17,Boletos,Línea 5,334275.0
2022-10-17,Boletos,Línea 6,169750.0
2022-10-17,Boletos,Línea 7,375350.0
2022-10-17,Boletos,Línea 8,559475.0
2022-10-17,Boletos,Línea 9,415425.0
2022-10-17,Boletos,Línea A,479350.0
2022-10-17,Boletos,Línea B,724700.0
2022-10-17,Boletos,Línea 12,0.0
2022-10-17,Recargas,Línea 1,684959.1
2022-10-17,Recargas,Línea 2,2318067.3
2022-10-17,Recargas,Línea 3,2252407.6
2022-10-17,Recargas,Línea 4,305674.0
2022-10-17,Recargas,Línea 5,722251.3
2022-10-17,Recargas,Línea 6,490619.0
2022-10-17,Recargas,Línea 7,1154539.8
2022-10-17,Recargas,Línea 8,1522555.2
2022-10-17,Recargas,Línea 9,1178381.0
2022-10-17,Recargas,Línea A,1000429.2
2022-10-17,Recargas,Línea B,1596819.5
2022-10-17,Recargas,Línea 12,0.0
2022-10-17,Tarjetas,Línea 1,4530.0
2022-10-17,Tarjetas,Línea 2,4200.0
2022-10-17,Tarjetas,Línea 3,7035.0
2022-10-17,Tarjetas,Línea 4,465.0
2022-10-17,Tarjetas,Línea 5,2790.0
2022-10-17,Tarjetas,Línea 6,855.0
2022-10-17,Tarjetas,Línea 7,3510.0
2022-10-17,Tarjetas,Línea 8,3975.0
2022-10-17,Tarjetas,Línea 9,4395.0
2022-10-17,Tarjetas,Línea A,2790.0
2022-10-17,Tarjetas,Línea B,3750.0
2022-10-17,Tarjetas,Línea 12,0.0
2022-10-17,QR/Validación,Línea 1,0.0
2022-10-17,QR/Validación,Línea 2,0.0
2022-10-17,QR/Validación,Línea 3,0.0
2022-10-17,QR/Validación,Línea 4,0.0
2022-10-17,QR/Validación,Línea 5,0.0
2022-10-17,QR/Validación,Línea 6,0.0
2022-10-17,QR/Validación,Línea 7,0.0
2022-10-17,QR/Validación,Línea 8,0.0
2022-10-17,QR/Validación,Línea 9,14650.0
2022-10-17,QR/Validación,Línea A,0.0
2022-10-17,QR/Validación,Línea B,0.0
2022-10-17,QR/Validación,Línea 12,0.0
2022-10-18,Boletos,Línea 1,242925.0
2022-10-18,Boletos,Línea 2,896050.0
2022-10-18,Boletos,Línea 3,733300.0
2022-10-18,Boletos,Línea 4,143775.0
2022-10-18,Boletos,Línea 5,272325.0
2022-10-18,Boletos,Línea 6,147975.0
2022-10-18,Boletos,Línea 7,344875.0
2022-10-18,Boletos,Línea 8,501650.0
2022-10-18,Boletos,Línea 9,370225.0
2022-10-18,Boletos,Línea A,425250.0
2022-10-18,Boletos,Línea B,597345.0
2022-10-18,Boletos,Línea 12,0.0
2022-10-18,Recargas,Línea 1,497084.611453222
2022-10-18,Recargas,Línea 2,1580278.57498983
2022-10-18,Recargas,Línea 3,1774812.80504295
2022-10-18,Recargas,Línea 4,144123.397313978
2022-10-18,Recargas,Línea 5,458082.849147744
2022-10-18,Recargas,Línea 6,298964.227249142
2022-10-18,Recargas,Línea 7,862379.297693711
2022-10-18,Recargas,Línea 8,971767.861148984
2022-10-18,Recargas,Línea 9,846973.942323304
2022-10-18,Recargas,Línea A,751861.898254507
2022-10-18,Recargas,Línea B,1085266.53538262
2022-10-18,Recargas,Línea 12,0.0
2022-10-18,Tarjetas,Línea 1,3660.0
2022-10-18,Tarjetas,Línea 2,5505.0
2022-10-18,Tarjetas,Línea 3,7395.0
2022-10-18,Tarjetas,Línea 4,495.0
2022-10-18,Tarjetas,Línea 5,2265.0
2022-10-18,Tarjetas,Línea 6,675.0
2022-10-18,Tarjetas,Línea 7,1860.0
2022-10-18,Tarjetas,Línea 8,3420.0
2022-10-18,Tarjetas,Línea 9,3315.0
2022-10-18,Tarjetas,Línea A,2190.0
2022-10-18,Tarjetas,Línea B,3585.0
2022-10-18,Tarjetas,Línea 12,0.0
2022-10-18,QR/Validación,Línea 1,0.0
2022-10-18,QR/Validación,Línea 2,0.0
2022-10-18,QR/Validación,Línea 3,0.0
2022-10-18,QR/Validación,Línea 4,0.0
2022-10-18,QR/Validación,Línea 5,0.0
2022-10-18,QR/Validación,Línea 6,0.0
2022-10-18,QR/Validación,Línea 7,0.0
2022-10-18,QR/Validación,Línea 8,0.0
2022-10-18,QR/Validación,Línea 9,14295.0
2022-10-18,QR/Validación,Línea A,0.0
2022-10-18,QR/Validación,Línea B,0.0
2022-10-18,QR/Validación,Línea 12,0.0
2022-10-19,Boletos,Línea 1,241025.0
2022-10-19,Boletos,Línea 2,905000.0
2022-10-19,Boletos,Línea 3,738450.0
2022-10-19,Boletos,Línea 4,148050.0
2022-10-19,Boletos,Línea 5,292225.0
2022-10-19,Boletos,Línea 6,152200.0
2022-10-19,Boletos,Línea 7,346825.0
2022-10-19,Boletos,Línea 8,515300.0
2022-10-19,Boletos,Línea 9,373900.0
2022-10-19,Boletos,Línea A,444450.0
2022-10-19,Boletos,Línea B,628680.0
2022-10-19,Boletos,Línea 12,0.0
2022-10-19,Recargas,Línea 1,422364.598323683
2022-10-19,Recargas,Línea 2,1354222.99096242
2022-10-19,Recargas,Línea 3,1408842.33557773
2022-10-19,Recargas,Línea 4,135132.162230471
2022-10-19,Recargas,Línea 5,398788.962400122
2022-10-19,Recargas,Línea 6,237610.941993768
2022-10-19,Recargas,Línea 7,711095.290050172
2022-10-19,Recargas,Línea 8,831900.681977671
2022-10-19,Recargas,Línea 9,759417.685745179
2022-10-19,Recargas,Línea A,648676.990204042
2022-10-19,Recargas,Línea B,864269.360534739
2022-10-19,Recargas,Línea 12,0.0
2022-10-19,Tarjetas,Línea 1,1845.0
2022-10-19,Tarjetas,Línea 2,6450.0
2022-10-19,Tarjetas,Línea 3,3120.0
2022-10-19,Tarjetas,Línea 4,420.0
2022-10-19,Tarjetas,Línea 5,1620.0
2022-10-19,Tarjetas,Línea 6,615.0
2022-10-19,Tarjetas,Línea 7,1455.0
2022-10-19,Tarjetas,Línea 8,3000.0
2022-10-19,Tarjetas,Línea 9,4230.0
2022-10-19,Tarjetas,Línea A,1740.0
2022-10-19,Tarjetas,Línea B,3240.0
2022-10-19,Tarjetas,Línea 12,0.0
2022-10-19,QR/Validación,Línea 1,0.0
2022-10-19,QR/Validación,Línea 2,0.0
2022-10-19,QR/Validación,Línea 3,0.0
2022-10-19,QR/Validación,Línea 4,0.0
2022-10-19,QR/Validación,Línea 5,0.0
2022-10-19,QR/Validación,Línea 6,0.0
2022-10-19,QR/Validación,Línea 7,0.0
2022-10-19,QR/Validación,Línea 8,0.0
2022-10-19,QR/Validación,Línea 9,14545.0
2022-10-19,QR/Validación,Línea A,0.0
2022-10-19,QR/Validación,Línea B,0.0
2022-10-19,QR/Validación,Línea 12,0.0
2022-10-20,Boletos,Línea 1,241975.0
2022-10-20,Boletos,Línea 2,914350.0
2022-10-20,Boletos,Línea 3,750775.0
2022-10-20,Boletos,Línea 4,152050.0
2022-10-20,Boletos,Línea 5,292525.0
2022-10-20,Boletos,Línea 6,156225.0
2022-10-20,Boletos,Línea 7,348350.0
2022-10-20,Boletos,Línea 8,515725.0
2022-10-20,Boletos,Línea 9,383575.0
2022-10-20,Boletos,Línea A,430200.0
2022-10-20,Boletos,Línea B,632910.0
2022-10-20,Boletos,Línea 12,0.0
2022-10-20,Recargas,Línea 1,483832.491521977
2022-10-20,Recargas,Línea 2,1553319.41149725
2022-10-20,Recargas,Línea 3,1576003.51790215
2022-10-20,Recargas,Línea 4,167902.437391636
2022-10-20,Recargas,Línea 5,436425.148914713
2022-10-20,Recargas,Línea 6,274927.325044738
2022-10-20,Recargas,Línea 7,800083.830815856
2022-10-20,Recargas,Línea 8,949544.648494354
2022-10-20,Recargas,Línea 9,819955.868100223
2022-10-20,Recargas,Línea A,634385.0552258
2022-10-20,Recargas,Línea B,979875.265091305
2022-10-20,Recargas,Línea 12,0.0
2022-10-20,Tarjetas,Línea 1,4920.0
2022-10-20,Tarjetas,Línea 2,4830.0
2022-10-20,Tarjetas,Línea 3,4725.0
2022-10-20,Tarjetas,Línea 4,375.0
2022-10-20,Tarjetas,Línea 5,2820.0
2022-10-20,Tarjetas,Línea 6,720.0
2022-10-20,Tarjetas,Línea 7,1695.0
2022-10-20,Tarjetas,Línea 8,2670.0
2022-10-20,Tarjetas,Línea 9,4770.0
2022-10-20,Tarjetas,Línea A,1635.0
2022-10-20,Tarjetas,Línea B,2115.0
2022-10-20,Tarjetas,Línea 12,0.0
2022-10-20,QR/Validación,Línea 1,0.0
2022-10-20,QR/Validación,Línea 2,0.0
2022-10-20,QR/Validación,Línea 3,0.0
2022-10-20,QR/Validación,Línea 4,0.0
2022-10-20,QR/Validación,Línea 5,0.0
2022-10-20,QR/Validación,Línea 6,0.0
2022-10-20,QR/Validación,Línea 7,0.0
2022-10-20,QR/Validación,Línea 8,0.0
2022-10-20,QR/Validación,Línea 9,13955.0
2022-10-20,QR/Validación,Línea A,0.0
2022-10-20,QR/Validación,Línea B,0.0
2022-10-20,QR/Validación,Línea 12,0.0
2022-10-21,Boletos,Línea 1,281925.0
2022-10-21,Boletos,Línea 2,1024900.0
2022-10-21,Boletos,Línea 3,802350.0
2022-10-21,Boletos,Línea 4,164025.0
2022-10-21,Boletos,Línea 5,316975.0
2022-10-21,Boletos,Línea 6,163125.0
2022-10-21,Boletos,Línea 7,389280.0
2022-10-21,Boletos,Línea 8,528825.0
2022-10-21,Boletos,Línea 9,408150.0
2022-10-21,Boletos,Línea A,454400.0
2022-10-21,Boletos,Línea B,680265.0
2022-10-21,Boletos,Línea 12,0.0
2022-10-21,Recargas,Línea 1,508049.2
2022-10-21,Recargas,Línea 2,1805820.2
2022-10-21,Recargas,Línea 3,1750228.95
2022-10-21,Recargas,Línea 4,206264.0
2022-10-21,Recargas,Línea 5,482816.0
2022-10-21,Recargas,Línea 6,323601.5
2022-10-21,Recargas,Línea 7,888359.0
2022-10-21,Recargas,Línea 8,1168506.75
2022-10-21,Recargas,Línea 9,925350.1
2022-10-21,Recargas,Línea A,700868.2
2022-10-21,Recargas,Línea B,1051320.1
2022-10-21,Recargas,Línea 12,0.0
2022-10-21,Tarjetas,Línea 1,3540.0
2022-10-21,Tarjetas,Línea 2,6210.0
2022-10-21,Tarjetas,Línea 3,5115.0
2022-10-21,Tarjetas,Línea 4,555.0
2022-10-21,Tarjetas,Línea 5,2700.0
2022-10-21,Tarjetas,Línea 6,1200.0
2022-10-21,Tarjetas,Línea 7,1395.0
2022-10-21,Tarjetas,Línea 8,3690.0
2022-10-21,Tarjetas,Línea 9,4080.0
2022-10-21,Tarjetas,Línea A,2130.0
2022-10-21,Tarjetas,Línea B,3150.0
2022-10-21,Tarjetas,Línea 12,0.0
2022-10-21,QR/Validación,Línea 1,0.0
2022-10-21,QR/Validación,Línea 2,0.0
2022-10-21,QR/Validación,Línea 3,0.0
2022-10-21,QR/Validación,Línea 4,0.0
2022-10-21,QR/Validación,Línea 5,0.0
2022-10-21,QR/Validación,Línea 6,0.0
2022-10-21,QR/Validación,Línea 7,0.0
2022-10-21,QR/Validación,Línea 8,0.0
2022-10-21,QR/Validación,Línea 9,16715.0
2022-10-21,QR/Validación,Línea A,0.0
2022-10-21,QR/Validación,Línea B,0.0
2022-10-21,QR/Validación,Línea 12,0.0
2022-10-22,Boletos,Línea 1,310850.0
2022-10-22,Boletos,Línea 2,1299450.0
2022-10-22,Boletos,Línea 3,760775.0
2022-10-22,Boletos,Línea 4,182775.0
2022-10-22,Boletos,Línea 5,295650.0
2022-10-22,Boletos,Línea 6,132825.0
2022-10-22,Boletos,Línea 7,347970.0
2022-10-22,Boletos,Línea 8,586400.0
2022-10-22,Boletos,Línea 9,403575.0
2022-10-22,Boletos,Línea A,451250.0
2022-10-22,Boletos,Línea B,752410.0
2022-10-22,Boletos,Línea 12,0.0
2022-10-22,Recargas,Línea 1,466973.0
2022-10-22,Recargas,Línea 2,1839907.0
2022-10-22,Recargas,Línea 3,1541509.3
2022-10-22,Recargas,Línea 4,223680.0
2022-10-22,Recargas,Línea 5,452676.8
2022-10-22,Recargas,Línea 6,239567.3
2022-10-22,Recargas,Línea 7,792331.8
2022-10-22,Recargas,Línea 8,1145828.5
2022-10-22,Recargas,Línea 9,863066.2
2022-10-22,Recargas,Línea A,684445.0
2022-10-22,Recargas,Línea B,1122846.1
2022-10-22,Recargas,Línea 12,0.0
2022-10-22,Tarjetas,Línea 1,2325.0
2022-10-22,Tarjetas,Línea 2,2925.0
2022-10-22,Tarjetas,Línea 3,2715.0
2022-10-22,Tarjetas,Línea 4,525.0
2022-10-22,Tarjetas,Línea 5,1065.0
2022-10-22,Tarjetas,Línea 6,615.0
2022-10-22,Tarjetas,Línea 7,1290.0
2022-10-22,Tarjetas,Línea 8,2490.0
2022-10-22,Tarjetas,Línea 9,3060.0
2022-10-22,Tarjetas,Línea A,1395.0
2022-10-22,Tarjetas,Línea B,2385.0
2022-10-22,Tarjetas,Línea 12,0.0
2022-10-22,QR/Validación,Línea 1,0.0
2022-10-22,QR/Validación,Línea 2,0.0
2022-10-22,QR/Validación,Línea 3,0.0
2022-10-22,QR/Validación,Línea 4,0.0
2022-10-22,QR/Validación,Línea 5,0.0
2022-10-22,QR/Validación,Línea 6,0.0
2022-10-22,QR/Validación,Línea 7,0.0
2022-10-22,QR/Validación,Línea 8,0.0
2022-10-22,QR/Validación,Línea 9,14315.0
2022-10-22,QR/Validación,Línea A,0.0
2022-10-22,QR/Validación,Línea B,0.0
2022-10-22,QR/Validación,Línea 12,0.0
2022-10-23,Boletos,Línea 1,213900.0
2022-10-23,Boletos,Línea 2,745475.0
2022-10-23,Boletos,Línea 3,464500.0
2022-10-23,Boletos,Línea 4,119250.0
2022-10-23,Boletos,Línea 5,199925.0
2022-10-23,Boletos,Línea 6,85300.0
2022-10-23,Boletos,Línea 7,215625.0
2022-10-23,Boletos,Línea 8,355325.0
2022-10-23,Boletos,Línea 9,242150.0
2022-10-23,Boletos,Línea A,294500.0
2022-10-23,Boletos,Línea B,493315.0
2022-10-23,Boletos,Línea 12,0.0
2022-10-23,Recargas,Línea 1,331615.7
2022-10-23,Recargas,Línea 2,1197124.8
2022-10-23,Recargas,Línea 3,1013245.0
2022-10-23,Recargas,Línea 4,130455.0
2022-10-23,Recargas,Línea 5,287015.65
2022-10-23,Recargas,Línea 6,135978.0
2022-10-23,Recargas,Línea 7,435250.1
2022-10-23,Recargas,Línea 8,711894.55
2022-10-23,Recargas,Línea 9,548048.5
2022-10-23,Recargas,Línea A,487566.1
2022-10-23,Recargas,Línea B,767081.6
2022-10-23,Recargas,Línea 12,0.0
2022-10-23,Tarjetas,Línea 1,2430.0
2022-10-23,Tarjetas,Línea 2,2790.0
2022-10-23,Tarjetas,Línea 3,2355.0
2022-10-23,Tarjetas,Línea 4,270.0
2022-10-23,Tarjetas,Línea 5,465.0
2022-10-23,Tarjetas,Línea 6,315.0
2022-10-23,Tarjetas,Línea 7,1020.0
2022-10-23,Tarjetas,Línea 8,1335.0
2022-10-23,Tarjetas,Línea 9,2280.0
2022-10-23,Tarjetas,Línea A,945.0
2022-10-23,Tarjetas,Línea B,1770.0
2022-10-23,Tarjetas,Línea 12,0.0
2022-10-23,QR/Validación,Línea 1,0.0
2022-10-23,QR/Validación,Línea 2,0.0
2022-10-23,QR/Validación,Línea 3,0.0
2022-10-23,QR/Validación,Línea 4,0.0
2022-10-23,QR/Validación,Línea 5,0.0
2022-10-23,QR/Validación,Línea 6,0.0
2022-10-23,QR/Validación,Línea 7,0.0
2022-10-23,QR/Validación,Línea 8,0.0
2022-10-23,QR/Validación,Línea 9,8340.0
2022-10-23,QR/Validación,Línea A,0.0
2022-10-23,QR/Validación,Línea B,0.0
2022-10-23,QR/Validación,Línea 12,0.0
2022-10-24,Boletos,Línea 1,293300.0
2022-10-24,Boletos,Línea 2,988000.0
2022-10-24,Boletos,Línea 3,823325.0
2022-10-24,Boletos,Línea 4,161950.0
2022-10-24,Boletos,Línea 5,325925.0
2022-10-24,Boletos,Línea 6,167425.0
2022-10-24,Boletos,Línea 7,382600.0
2022-10-24,Boletos,Línea 8,556000.0
2022-10-24,Boletos,Línea 9,413375.0
2022-10-24,Boletos,Línea A,475650.0
2022-10-24,Boletos,Línea B,711650.0
2022-10-24,Boletos,Línea 12,0.0
2022-10-24,Recargas,Línea 1,648673.8
2022-10-24,Recargas,Línea 2,2231867.9
2022-10-24,Recargas,Línea 3,2088255.0
2022-10-24,Recargas,Línea 4,297703.0
2022-10-24,Recargas,Línea 5,664461.3
2022-10-24,Recargas,Línea 6,453090.0
2022-10-24,Recargas,Línea 7,1098967.1
2022-10-24,Recargas,Línea 8,1488034.7
2022-10-24,Recargas,Línea 9,1076523.0
2022-10-24,Recargas,Línea A,916145.2
2022-10-24,Recargas,Línea B,1448981.0
2022-10-24,Recargas,Línea 12,0.0
2022-10-24,Tarjetas,Línea 1,3150.0
2022-10-24,Tarjetas,Línea 2,6135.0
2022-10-24,Tarjetas,Línea 3,5280.0
2022-10-24,Tarjetas,Línea 4,600.0
2022-10-24,Tarjetas,Línea 5,2190.0
2022-10-24,Tarjetas,Línea 6,960.0
2022-10-24,Tarjetas,Línea 7,1530.0
2022-10-24,Tarjetas,Línea 8,2295.0
2022-10-24,Tarjetas,Línea 9,2790.0
2022-10-24,Tarjetas,Línea A,2670.0
2022-10-24,Tarjetas,Línea B,4455.0
2022-10-24,Tarjetas,Línea 12,0.0
2022-10-24,QR/Validación,Línea 1,0.0
2022-10-24,QR/Validación,Línea 2,0.0
2022-10-24,QR/Validación,Línea 3,0.0
2022-10-24,QR/Validación,Línea 4,0.0
2022-10-24,QR/Validación,Línea 5,0.0
2022-10-24,QR/Validación,Línea 6,0.0
2022-10-24,QR/Validación,Línea 7,0.0
2022-10-24,QR/Validación,Línea 8,0.0
2022-10-24,QR/Validación,Línea 9,14890.0
2022-10-24,QR/Validación,Línea A,0.0
2022-10-24,QR/Validación,Línea B,0.0
2022-10-24,QR/Validación,Línea 12,0.0
2022-10-25,Boletos,Línea 1,247925.0
2022-10-25,Boletos,Línea 2,935450.0
2022-10-25,Boletos,Línea 3,762400.0
2022-10-25,Boletos,Línea 4,159200.0
2022-10-25,Boletos,Línea 5,300475.0
2022-10-25,Boletos,Línea 6,151725.0
2022-10-25,Boletos,Línea 7,362800.0
2022-10-25,Boletos,Línea 8,557525.0
2022-10-25,Boletos,Línea 9,387150.0
2022-10-25,Boletos,Línea A,428000.0
2022-10-25,Boletos,Línea B,614800.0
2022-10-25,Boletos,Línea 12,0.0
2022-10-25,Recargas,Línea 1,471877.5
2022-10-25,Recargas,Línea 2,2223754.0
2022-10-25,Recargas,Línea 3,1999982.2
2022-10-25,Recargas,Línea 4,218417.0
2022-10-25,Recargas,Línea 5,565612.5
2022-10-25,Recargas,Línea 6,357072.5
2022-10-25,Recargas,Línea 7,974083.6
2022-10-25,Recargas,Línea 8,1229219.0
2022-10-25,Recargas,Línea 9,970435.5
2022-10-25,Recargas,Línea A,825017.6
2022-10-25,Recargas,Línea B,1207430.6
2022-10-25,Recargas,Línea 12,0.0
2022-10-25,Tarjetas,Línea 1,2520.0
2022-10-25,Tarjetas,Línea 2,7050.0
2022-10-25,Tarjetas,Línea 3,4395.0
2022-10-25,Tarjetas,Línea 4,360.0
2022-10-25,Tarjetas,Línea 5,1590.0
2022-10-25,Tarjetas,Línea 6,540.0
2022-10-25,Tarjetas,Línea 7,1110.0
2022-10-25,Tarjetas,Línea 8,1395.0
2022-10-25,Tarjetas,Línea 9,2730.0
2022-10-25,Tarjetas,Línea A,2025.0
2022-10-25,Tarjetas,Línea B,1965.0
2022-10-25,Tarjetas,Línea 12,0.0
2022-10-25,QR/Validación,Línea 1,0.0
2022-10-25,QR/Validación,Línea 2,0.0
2022-10-25,QR/Validación,Línea 3,0.0
2022-10-25,QR/Validación,Línea 4,0.0
2022-10-25,QR/Validación,Línea 5,0.0
2022-10-25,QR/Validación,Línea 6,0.0
2022-10-25,QR/Validación,Línea 7,0.0
2022-10-25,QR/Validación,Línea 8,0.0
2022-10-25,QR/Validación,Línea 9,14735.0
2022-10-25,QR/Validación,Línea A,0.0
2022-10-25,QR/Validación,Línea B,0.0
2022-10-25,QR/Validación,Línea 12,0.0
2022-10-26,Boletos,Línea 1,245175.0
2022-10-26,Boletos,Línea 2,951200.0
2022-10-26,Boletos,Línea 3,760325.0
2022-10-26,Boletos,Línea 4,158100.0
2022-10-26,Boletos,Línea 5,303000.0
2022-10-26,Boletos,Línea 6,154275.0
2022-10-26,Boletos,Línea 7,360375.0
2022-10-26,Boletos,Línea 8,528450.0
2022-10-26,Boletos,Línea 9,403575.0
2022-10-26,Boletos,Línea A,449600.0
2022-10-26,Boletos,Línea B,648760.0
2022-10-26,Boletos,Línea 12,0.0
2022-10-26,Recargas,Línea 1,599572.5
2022-10-26,Recargas,Línea 2,1705950.0
2022-10-26,Recargas,Línea 3,1731080.0
2022-10-26,Recargas,Línea 4,196821.0
2022-10-26,Recargas,Línea 5,482875.0
2022-10-26,Recargas,Línea 6,310516.0
2022-10-26,Recargas,Línea 7,888469.35
2022-10-26,Recargas,Línea 8,1132212.0
2022-10-26,Recargas,Línea 9,930552.0
2022-10-26,Recargas,Línea A,694794.6
2022-10-26,Recargas,Línea B,1081285.55
2022-10-26,Recargas,Línea 12,0.0
2022-10-26,Tarjetas,Línea 1,3225.0
2022-10-26,Tarjetas,Línea 2,2025.0
2022-10-26,Tarjetas,Línea 3,900.0
2022-10-26,Tarjetas,Línea 4,240.0
2022-10-26,Tarjetas,Línea 5,825.0
2022-10-26,Tarjetas,Línea 6,735.0
2022-10-26,Tarjetas,Línea 7,870.0
2022-10-26,Tarjetas,Línea 8,765.0
2022-10-26,Tarjetas,Línea 9,2655.0
2022-10-26,Tarjetas,Línea A,420.0
2022-10-26,Tarjetas,Línea B,525.0
2022-10-26,Tarjetas,Línea 12,0.0
2022-10-26,QR/Validación,Línea 1,0.0
2022-10-26,QR/Validación,Línea 2,0.0
2022-10-26,QR/Validación,Línea 3,0.0
2022-10-26,QR/Validación,Línea 4,0.0
2022-10-26,QR/Validación,Línea 5,0.0
2022-10-26,QR/Validación,Línea 6,0.0
2022-10-26,QR/Validación,Línea 7,0.0
2022-10-26,QR/Validación,Línea 8,0.0
2022-10-26,QR/Validación,Línea 9,15950.0
2022-10-26,QR/Validación,Línea A,0.0
2022-10-26,QR/Validación,Línea B,0.0
2022-10-26,QR/Validación,Línea 12,0.0
2022-10-27,Boletos,Línea 1,254000.0
2022-10-27,Boletos,Línea 2,953200.0
